id,hierarchy_level,ccta95_code,name,name_en,description,is_marked
"062424","minor","062424","片側完全骨盤切断（切除）義足","Hemicorporectomy prostheses","片側完全骨盤切断（切除）に用いる義足．","0"
"062427","minor","062427","足継手・足部","Ankle-foot devices","足継手：下腿部と足部を連結し，人体の足関節機能を代償する継手．底背屈方向，内外反方向，内外旋方向の自由度の全てまたは一部を有する各種の部品があり，足部と一体構造のものや特定の足部と組み合わせて使用するものが多い． 足部：人体の足部を代償する義足の部品．単軸足部，多軸足部，サッチ足部，エネルギー蓄積型足部等がある．","0"
"062430","minor","062430","ローテータ","Rotators","大腿義足，股義足，片側骨盤切断用義足，片側完全骨盤切除義足の大腿部に組み込む回旋機構．ロック機構を解除することで自由な回旋運動が可能になり，元の位置に戻すと自動的にロックが作動する．座位での靴装着や，床上での横座り，あぐら座りなどの動作を可能にする．","0"
"062433","minor","062433","膝継手","Knee joints","大腿部と下腿部を連結し，人体の膝関節機能を代償する継手．機構により，単軸膝ヒンジ，単軸膝ブロック，多軸膝等の種類がある．遊脚相制御機構により，定摩擦膝，可変摩擦膝，安全膝，固定膝等の種類がある．最近では空圧，油圧などの流体制御方式により高度な遊脚相制御や立脚相制御を可能にした継手もある．","0"
"062436","minor","062436","股継手","Hip joints","股義足のソケットと大腿部を連結し，人体の股関節機能を代償する継手．股ヒンジ継手，股継手（カナダ式）等がある．","0"
"062439","minor","062439","下腿ソケット（既製）","Transtibial sockets (preformed)","下腿義足に用いるソケット用部品で，あらかじめ円錐筒形状に加工した熱可塑性樹脂成形品．陽性モデルにかぶせて加熱密着成形し，ソケットに加工する．","0"
"062442","minor","062442","大腿ソケット（既製）","Transfemoal sockets (preformed)","大腿義足に用いるソケット用部品で，あらかじめ円錐筒形状に加工した熱可塑性樹脂成形品．陽性モデルにかぶせて加熱密着成形し，ソケットに加工する．","0"
"062445","minor","062445","アライメント調整部品","Alignment units","義足のソケットに対する継手や足部の相対位置関係を調節する機構を内蔵した義足部品．","0"
"062448","minor","062448","仮義足","Temporary prostheses for early mobilization of lower limb amputees","切断後まもなく，歩行訓練のために使用する義足．本義足に対する用語．訓練用仮ソケットに継手や足部，アライメント調整機構を取り付けて組み立てる．","0"
"062489","minor","062489","その他の義足部品*","Parts of lower limb prostheses","義足に用いられる部品であり，パイプ（チューブ），ソケット，シレジアバンド等の懸垂装置，空圧や油圧の制御システム等がこれに含まれる．","1"
"062700","middle","062700","装飾義足（大腿，下腿充填物を含む）","Cosmetic and non-functional lower limb prostheses","外観，形態の再現を目的とした義足．立位保持や歩行時の体重支持には使用できない．","0"
"063000","middle","063000","義肢以外の身体補填具（プロテーゼ）","Prostheses other than limb prostheses","四肢欠損を補うための補綴用具である義足や義手などの義肢以外の人工物で，機能的あるいは装飾目的で使用する用具．口腔内の義口蓋，義歯など，顔面周囲の義眼，義耳，義鼻など，体幹部の義乳房，体幹パッドなどがある．","0"
"063003","minor","063003","かつら","Wigs","生理的あるいは種々の理由により失われた頭髪を補い，帽子のごとくにかぶるもの．","0"
"063006","minor","063006","ヘヤーピース・入れ毛","Hairpieces and toupees","「かつら」と同様のものである．「かつら」が頭髪の大部分を補う目的で使用されるのに対して，これらはその一部を補う目的で使用される．","0"
"063009","minor","063009","まつげ，まゆ毛","Eyelashes and eyebrows","人工的に作製した「まつげ」，「まゆ毛」．","0"
"063012","minor","063012","あごひげ，口ひげ","Moustaches and beards","人工的に作製した「あごひげ」，「口ひげ」．","0"
"063015","minor","063015","体幹パッド","Back fillers","背部など体幹の一部が外面的に失われた場合に，それを補うために用いるもので，衣服と身体の間に装着する．","0"
"063018","minor","063018","義乳房","Breast (mammary) prostheses","女性が乳癌などにより乳房の全体あるいは一部を失った場合に用いる補綴具で，身体と衣服の間に装着するタイプ．","0"
"063021","minor","063021","義眼","Eye (ocular) prostheses","眼球が失われた場合に，眼球の形態を有した人工物を挿入するものである．場合によっては眼鏡などに結合し全く外観のみを補うタイプもある．","0"
"063024","minor","063024","義耳","Ear (aural) prostheses","耳介など耳周囲組織の全体や一部が失われた場合に用いる補綴具である．手術により身体の一部に固定するものや，眼鏡などに結合し装着するタイプがある．","0"
"063027","minor","063027","義鼻","Nose (nasal) prostheses","外鼻が失われた場合に用いる補綴具であり，外観を補うと共に鼻孔の機能を補う役割もある．手術により挿入するタイプや眼鏡などに結合し装着するタイプがある．","0"
"063030","minor","063030","顔用マスク","Composite facial prostheses","顔面の欠損部分を主に形態的に補うもので，義眼，義耳，義鼻等を複合化していてもよく，これ以外には前額部，口唇，上顎骨などの欠損に対するものがある．","0"
"063033","minor","063033","義口蓋","Palate prostheses","先天性や癌などの要因により口蓋が欠損した場合に，その機能を補うために用いる．装着することにより燕下や発語の機能を再生することが可能となる．","0"
